ncessch,ncesag,county,zip,locale,title1_status,total_n,fr_lnch_n,red_lnch_n,pupil_tch_ratio,ipr_est,leaid,st_schid,lea_name,lea_cwiftest,sch_name,p_american_indian_alaska_native,p_asian,p_native_hawaiian_pacific_islander,p_black_african_american,p_hispanic_latino,p_white,p_multiracial,fr_lnch_prop,red_lnch_prop,enrl_grd,percent_level_4,percent_level_3,percent_level_2,percent_level_1,sch_percent_level_4,sch_percent_level_3,sch_percent_level_2,sch_percent_level_1,under_25,under_50,under_75,under_100,under_200,over_200,percent_less_than_9th_grade,percent_high_school_graduate_or_higher,percent_bachelors_degree_or_higher,percent_associates_degree,percent_graduate_or_professional_degree,percent_bachelors_degree,percent_high_school_graduate,percent_9th_to_12th_grade_no_diploma,percent_some_college,median_income,median_rent
411197000706,4111970,Linn County,97386,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,286,181,21,18.04,258,4111970,666,Sweet Home School District,0.936,Oak Heights Elementary School,0.01049,0,0,0,0.06993,0.82867,0.09091,0.6328671328671329,0.07342657342657342,4,14,11.6,30.2,44.2,12.9,18.1,32.7,36.3,0.2723292469352014,0.266199649737303,0.19702276707530647,0.12171628721541156,0.12521891418563924,0.017513134851138354,3.1,86.9,8.3,9.1,2.5,7.9,37.1,9.8,25.5,25461,888
411197000706,4111970,Linn County,97386,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,286,181,21,18.04,258,4111970,666,Sweet Home School District,0.936,Oak Heights Elementary School,0.01049,0,0,0,0.06993,0.82867,0.09091,0.6328671328671329,0.07342657342657342,5,10.8,29.7,35.1,24.3,12.9,18.1,32.7,36.3,0.2723292469352014,0.266199649737303,0.19702276707530647,0.12171628721541156,0.12521891418563924,0.017513134851138354,3.1,86.9,8.3,9.1,2.5,7.9,37.1,9.8,25.5,25461,888
411197000706,4111970,Linn County,97386,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,286,181,21,18.04,258,4111970,666,Sweet Home School District,0.936,Oak Heights Elementary School,0.01049,0,0,0,0.06993,0.82867,0.09091,0.6328671328671329,0.07342657342657342,6,8.2,20.4,26.5,44.9,12.9,18.1,32.7,36.3,0.2723292469352014,0.266199649737303,0.19702276707530647,0.12171628721541156,0.12521891418563924,0.017513134851138354,3.1,86.9,8.3,9.1,2.5,7.9,37.1,9.8,25.5,25461,888
410192001223,4101920,Washington County,97006,21-Suburb: Large,6-Not eligible for either TAS or SWP,570,80,17,18.76,604,4101920,1171,Beaverton School District,1.051,Oak Hills Elementary School,0.00524,0.20244,0.00524,0.02618,0.11867,0.58464,0.05759,0.14035087719298245,0.02982456140350877,3,47.8,25.6,13.3,13.3,48.4,28.7,12,10.9,0.1603109059995142,0.21471945591450084,0.1501093028904542,0.1267913529268885,0.25819771678406606,0.08987126548457615,3.7,91.8,45.3,10,15.1,26.1,17.6,5.5,24.3,34401,1183
410192001223,4101920,Washington County,97006,21-Suburb: Large,6-Not eligible for either TAS or SWP,570,80,17,18.76,604,4101920,1171,Beaverton School District,1.051,Oak Hills Elementary School,0.00524,0.20244,0.00524,0.02618,0.11867,0.58464,0.05759,0.14035087719298245,0.02982456140350877,4,59.1,21.6,10.2,9.1,48.4,28.7,12,10.9,0.1603109059995142,0.21471945591450084,0.1501093028904542,0.1267913529268885,0.25819771678406606,0.08987126548457615,3.7,91.8,45.3,10,15.1,26.1,17.6,5.5,24.3,34401,1183
410192001223,4101920,Washington County,97006,21-Suburb: Large,6-Not eligible for either TAS or SWP,570,80,17,18.76,604,4101920,1171,Beaverton School District,1.051,Oak Hills Elementary School,0.00524,0.20244,0.00524,0.02618,0.11867,0.58464,0.05759,0.14035087719298245,0.02982456140350877,5,39.2,38.1,12.4,10.3,48.4,28.7,12,10.9,0.1603109059995142,0.21471945591450084,0.1501093028904542,0.1267913529268885,0.25819771678406606,0.08987126548457615,3.7,91.8,45.3,10,15.1,26.1,17.6,5.5,24.3,34401,1183
410386001044,4103860,Polk County,97338,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,391,169,33,20.58,410,4103860,990,Dallas School District,0.827,Oakdale Heights Elementary School,0.01055,0.00792,0.00528,0,0.14248,0.76517,0.0686,0.4322250639386189,0.08439897698209718,3,17.8,26,28.8,27.4,17.8,26,28.8,27.4,0.19766852508869742,0.22757222503801317,0.17688798783578308,0.15610745058286873,0.20932589964521034,0.03243791180942727,0.9,93.7,25,10.1,7.8,13.8,31.2,6,29.3,26256,870
410912000286,4109120,Douglas County,97462,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,203,111,8,15.29,228,4109120,267,Oakland School District,0.884,Oakland Elementary School,0.03604,0,0,0,0.07658,0.81982,0.06757,0.5467980295566502,0.03940886699507389,3,28.9,24.4,15.6,31.1,23,28.7,19.5,28.7,0.3357142857142857,0.26785714285714285,0.18214285714285713,0.11428571428571428,0.1,0,3.6,90,11.9,9.6,4.3,9.4,30.5,9,33.4,22712,772
410912000286,4109120,Douglas County,97462,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,203,111,8,15.29,228,4109120,267,Oakland School District,0.884,Oakland Elementary School,0.03604,0,0,0,0.07658,0.81982,0.06757,0.5467980295566502,0.03940886699507389,4,16.7,33.3,23.8,26.2,23,28.7,19.5,28.7,0.3357142857142857,0.26785714285714285,0.18214285714285713,0.11428571428571428,0.1,0,3.6,90,11.9,9.6,4.3,9.4,30.5,9,33.4,22712,772
410912000287,4109120,Douglas County,97462,41-Rural: Fringe,6-Not eligible for either TAS or SWP,202,73,15,16.61,230,4109120,268,Oakland School District,0.884,Oakland High School,0.03111,0.00444,0,0.00444,0.07111,0.87556,0.01333,0.3613861386138614,0.07425742574257425,NA,NA,NA,NA,NA,61.1,33.3,2.8,2.8,0.3357142857142857,0.26785714285714285,0.18214285714285713,0.11428571428571428,0.1,0,3.6,90,11.9,9.6,4.3,9.4,30.5,9,33.4,22712,772
410693000631,4106930,Lane County,97448,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,498,202,44,19.99,149,4106930,596,Junction City School District,0.88,Oaklea Middle School,0.04086,0.00778,0.00195,0.00973,0.12646,0.78016,0.03307,0.40562248995983935,0.08835341365461848,5,16.8,27.7,18.8,36.6,15,36.7,25.7,22.6,0.3630573248407643,0.2611464968152866,0.1464968152866242,0.09554140127388536,0.1337579617834395,0,3.1,91,19.5,9.6,6,11.4,32.9,8.4,30.4,23662,921
410693000631,4106930,Lane County,97448,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,498,202,44,19.99,149,4106930,596,Junction City School District,0.88,Oaklea Middle School,0.04086,0.00778,0.00195,0.00973,0.12646,0.78016,0.03307,0.40562248995983935,0.08835341365461848,6,8.3,34.2,30.8,26.7,15,36.7,25.7,22.6,0.3630573248407643,0.2611464968152866,0.1464968152866242,0.09554140127388536,0.1337579617834395,0,3.1,91,19.5,9.6,6,11.4,32.9,8.4,30.4,23662,921
410693000631,4106930,Lane County,97448,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,498,202,44,19.99,149,4106930,596,Junction City School District,0.88,Oaklea Middle School,0.04086,0.00778,0.00195,0.00973,0.12646,0.78016,0.03307,0.40562248995983935,0.08835341365461848,7,16.5,39.1,27.8,16.5,15,36.7,25.7,22.6,0.3630573248407643,0.2611464968152866,0.1464968152866242,0.09554140127388536,0.1337579617834395,0,3.1,91,19.5,9.6,6,11.4,32.9,8.4,30.4,23662,921
410693000631,4106930,Lane County,97448,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,498,202,44,19.99,149,4106930,596,Junction City School District,0.88,Oaklea Middle School,0.04086,0.00778,0.00195,0.00973,0.12646,0.78016,0.03307,0.40562248995983935,0.08835341365461848,8,18.3,44.2,24.2,13.3,15,36.7,25.7,22.6,0.3630573248407643,0.2611464968152866,0.1464968152866242,0.09554140127388536,0.1337579617834395,0,3.1,91,19.5,9.6,6,11.4,32.9,8.4,30.4,23662,921
410915000635,4109150,Lane County,97463,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,331,218,17,19.75,137,4109150,600,Oakridge School District,0.88,Oakridge Elementary School,0.02147,0.0092,0.01534,0.0184,0.03988,0.88037,0.01534,0.6586102719033232,0.0513595166163142,3,13.2,21.1,26.3,39.5,8.8,24,25.7,41.5,0.3881578947368421,0.27631578947368424,0.14473684210526316,0.07236842105263158,0.09210526315789473,0.02631578947368421,5.5,78.9,14.1,7,4.7,10.1,30.2,13.1,26.1,23662,921
410915000635,4109150,Lane County,97463,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,331,218,17,19.75,137,4109150,600,Oakridge School District,0.88,Oakridge Elementary School,0.02147,0.0092,0.01534,0.0184,0.03988,0.88037,0.01534,0.6586102719033232,0.0513595166163142,4,8,24,20,48,8.8,24,25.7,41.5,0.3881578947368421,0.27631578947368424,0.14473684210526316,0.07236842105263158,0.09210526315789473,0.02631578947368421,5.5,78.9,14.1,7,4.7,10.1,30.2,13.1,26.1,23662,921
410915000635,4109150,Lane County,97463,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,331,218,17,19.75,137,4109150,600,Oakridge School District,0.88,Oakridge Elementary School,0.02147,0.0092,0.01534,0.0184,0.03988,0.88037,0.01534,0.6586102719033232,0.0513595166163142,5,15.8,18.4,23.7,42.1,8.8,24,25.7,41.5,0.3881578947368421,0.27631578947368424,0.14473684210526316,0.07236842105263158,0.09210526315789473,0.02631578947368421,5.5,78.9,14.1,7,4.7,10.1,30.2,13.1,26.1,23662,921
410915000635,4109150,Lane County,97463,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,331,218,17,19.75,137,4109150,600,Oakridge School District,0.88,Oakridge Elementary School,0.02147,0.0092,0.01534,0.0184,0.03988,0.88037,0.01534,0.6586102719033232,0.0513595166163142,6,0,31.1,33.3,35.6,8.8,24,25.7,41.5,0.3881578947368421,0.27631578947368424,0.14473684210526316,0.07236842105263158,0.09210526315789473,0.02631578947368421,5.5,78.9,14.1,7,4.7,10.1,30.2,13.1,26.1,23662,921
410915000637,4109150,Lane County,97463,32-Town: Distant,6-Not eligible for either TAS or SWP,137,68,16,16,137,4109150,602,Oakridge School District,0.88,Oakridge High School,0.03145,0.01258,0.00629,0.02516,0.08805,0.83019,0.00629,0.49635036496350365,0.11678832116788321,NA,NA,NA,NA,NA,30.3,48.5,0,21.2,0.3881578947368421,0.27631578947368424,0.14473684210526316,0.07236842105263158,0.09210526315789473,0.02631578947368421,5.5,78.9,14.1,7,4.7,10.1,30.2,13.1,26.1,23662,921
410915000636,4109150,Lane County,97463,32-Town: Distant,6-Not eligible for either TAS or SWP,110,80,13,15.83,137,4109150,601,Oakridge School District,0.88,Oakridge Junior High School,0.02469,0,0,0.04938,0.06173,0.81481,0.04938,0.7272727272727273,0.11818181818181818,7,2.5,40,22.5,35,11,31.5,26,31.5,0.3881578947368421,0.27631578947368424,0.14473684210526316,0.07236842105263158,0.09210526315789473,0.02631578947368421,5.5,78.9,14.1,7,4.7,10.1,30.2,13.1,26.1,23662,921
410915000636,4109150,Lane County,97463,32-Town: Distant,6-Not eligible for either TAS or SWP,110,80,13,15.83,137,4109150,601,Oakridge School District,0.88,Oakridge Junior High School,0.02469,0,0,0.04938,0.06173,0.81481,0.04938,0.7272727272727273,0.11818181818181818,8,21.2,21.2,30.3,27.3,11,31.5,26,31.5,0.3881578947368421,0.27631578947368424,0.14473684210526316,0.07236842105263158,0.09210526315789473,0.02631578947368421,5.5,78.9,14.1,7,4.7,10.1,30.2,13.1,26.1,23662,921
411035000281,4110350,Deschutes County,97756,32-Town: Distant,6-Not eligible for either TAS or SWP,613,243,54,21.14,161,4110350,262,Redmond School District,0.914,Obsidian Middle School,0.00487,0.00649,0.00162,0.00325,0.28734,0.66396,0.03247,0.3964110929853181,0.08809135399673736,6,12.1,39.2,25.6,23.1,16.9,37,24.3,21.7,0.17282321899736147,0.1820580474934037,0.13984168865435356,0.13060686015831136,0.2612137203166227,0.11345646437994723,2.8,88.6,21,10.1,6.1,13.4,28.3,6.3,32,28563,1061
411035000281,4110350,Deschutes County,97756,32-Town: Distant,6-Not eligible for either TAS or SWP,613,243,54,21.14,161,4110350,262,Redmond School District,0.914,Obsidian Middle School,0.00487,0.00649,0.00162,0.00325,0.28734,0.66396,0.03247,0.3964110929853181,0.08809135399673736,7,20.3,34.3,22.1,23.3,16.9,37,24.3,21.7,0.17282321899736147,0.1820580474934037,0.13984168865435356,0.13060686015831136,0.2612137203166227,0.11345646437994723,2.8,88.6,21,10.1,6.1,13.4,28.3,6.3,32,28563,1061
411035000281,4110350,Deschutes County,97756,32-Town: Distant,6-Not eligible for either TAS or SWP,613,243,54,21.14,161,4110350,262,Redmond School District,0.914,Obsidian Middle School,0.00487,0.00649,0.00162,0.00325,0.28734,0.66396,0.03247,0.3964110929853181,0.08809135399673736,8,18.9,37.2,25,18.9,16.9,37,24.3,21.7,0.17282321899736147,0.1820580474934037,0.13984168865435356,0.13060686015831136,0.2612137203166227,0.11345646437994723,2.8,88.6,21,10.1,6.1,13.4,28.3,6.3,32,28563,1061
410180000236,4101800,Coos County,97411,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,247,121,25,20.58,204,4101800,217,Bandon School District,0.835,Ocean Crest Elementary School,0,0.01626,0,0,0.15041,0.76423,0.06911,0.4898785425101215,0.10121457489878542,3,11.1,24.1,37,27.8,23.9,21.1,28.4,26.6,0.3411764705882353,0.23697478991596638,0.13949579831932774,0.10588235294117647,0.13949579831932774,0.03697478991596639,3.9,89.9,19.6,8.1,8.5,11.4,30.4,7.7,31.9,21891,754
410180000236,4101800,Coos County,97411,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,247,121,25,20.58,204,4101800,217,Bandon School District,0.835,Ocean Crest Elementary School,0,0.01626,0,0,0.15041,0.76423,0.06911,0.4898785425101215,0.10121457489878542,4,36.4,18.2,20,25.5,23.9,21.1,28.4,26.6,0.3411764705882353,0.23697478991596638,0.13949579831932774,0.10588235294117647,0.13949579831932774,0.03697478991596639,3.9,89.9,19.6,8.1,8.5,11.4,30.4,7.7,31.9,21891,754
410004301412,4100043,Lane County,97439,41-Rural: Fringe,6-Not eligible for either TAS or SWP,4,NA,NA,4.76,201,4100043,2387,NA,NA,Ocean Dunes High School,0,0,0,0,0.25,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30597609561752986,0.25816733067729086,0.1609561752988048,0.10438247011952191,0.13705179282868526,0.03346613545816733,2.1,91.7,21.9,7.4,8,14.4,28.4,6.1,31.2,23662,921
410750000651,4107500,Lincoln County,97367,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,395,195,24,20.21,167,4107500,617,Lincoln County School District,0.736,Oceanlake Elementary School,0.03523,0.01355,0,0.00813,0.22222,0.62602,0.09485,0.4936708860759494,0.060759493670886074,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29534883720930233,0.2941860465116279,0.14534883720930233,0.09883720930232558,0.13372093023255813,0.03255813953488372,4.1,88.5,24.6,9,11.9,15.2,31,8.4,29.7,23057,862
411004000925,4110040,Multnomah County,97217,11-City: Large,6-Not eligible for either TAS or SWP,505,248,36,16.85,307,4110040,878,Portland School District,0.999,Ockley Green Middle School,0.01027,0.03491,0.01437,0.23409,0.24435,0.35524,0.10678,0.4910891089108911,0.07128712871287128,6,7.5,20.5,27.4,44.5,9.9,20,23.1,47.1,0.19933444259567387,0.2286189683860233,0.15640599001663893,0.11846921797004992,0.2302828618968386,0.06688851913477538,3.1,93.5,50.7,6.2,17.6,27,16.6,5.1,24.9,30168,1094
411004000925,4110040,Multnomah County,97217,11-City: Large,6-Not eligible for either TAS or SWP,505,248,36,16.85,307,4110040,878,Portland School District,0.999,Ockley Green Middle School,0.01027,0.03491,0.01437,0.23409,0.24435,0.35524,0.10678,0.4910891089108911,0.07128712871287128,7,12.3,17.4,15.5,54.8,9.9,20,23.1,47.1,0.19933444259567387,0.2286189683860233,0.15640599001663893,0.11846921797004992,0.2302828618968386,0.06688851913477538,3.1,93.5,50.7,6.2,17.6,27,16.6,5.1,24.9,30168,1094
411004000925,4110040,Multnomah County,97217,11-City: Large,6-Not eligible for either TAS or SWP,505,248,36,16.85,307,4110040,878,Portland School District,0.999,Ockley Green Middle School,0.01027,0.03491,0.01437,0.23409,0.24435,0.35524,0.10678,0.4910891089108911,0.07128712871287128,8,9.7,22.6,27.4,40.3,9.9,20,23.1,47.1,0.19933444259567387,0.2286189683860233,0.15640599001663893,0.11846921797004992,0.2302828618968386,0.06688851913477538,3.1,93.5,50.7,6.2,17.6,27,16.6,5.1,24.9,30168,1094
410933000124,4109330,Clackamas County,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,883,235,56,25.83,308,4109330,116,Oregon City School District,0.972,Ogden Middle School,0.00461,0.01152,0.00691,0.00922,0.11982,0.76152,0.08641,0.26613816534541335,0.06342015855039637,6,18.5,29.7,33.6,18.2,18.5,39.8,25.7,16,0.15285024154589372,0.18492753623188407,0.1603864734299517,0.1472463768115942,0.2873429951690821,0.0672463768115942,2.5,92.4,27.8,12.2,7.9,16.9,28.9,5.6,31.6,34855,1145
410933000124,4109330,Clackamas County,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,883,235,56,25.83,308,4109330,116,Oregon City School District,0.972,Ogden Middle School,0.00461,0.01152,0.00691,0.00922,0.11982,0.76152,0.08641,0.26613816534541335,0.06342015855039637,7,19.3,41.1,23.3,16.4,18.5,39.8,25.7,16,0.15285024154589372,0.18492753623188407,0.1603864734299517,0.1472463768115942,0.2873429951690821,0.0672463768115942,2.5,92.4,27.8,12.2,7.9,16.9,28.9,5.6,31.6,34855,1145
410933000124,4109330,Clackamas County,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,883,235,56,25.83,308,4109330,116,Oregon City School District,0.972,Ogden Middle School,0.00461,0.01152,0.00691,0.00922,0.11982,0.76152,0.08641,0.26613816534541335,0.06342015855039637,8,17.8,49.4,19.7,13.1,18.5,39.8,25.7,16,0.15285024154589372,0.18492753623188407,0.1603864734299517,0.1472463768115942,0.2873429951690821,0.0672463768115942,2.5,92.4,27.8,12.2,7.9,16.9,28.9,5.6,31.6,34855,1145
410280001015,4102800,Multnomah County,97233,11-City: Large,5-Eligible for Title I SWP provides SWP program,382,327,0,16.67,159,4102800,962,Centennial School District,0.997,Oliver Elementary School,0.0051,0.1199,0.05357,0.14031,0.28061,0.33929,0.06122,0.856020942408377,0,3,5.7,12.9,22.9,58.6,6.7,16.4,25.6,51.3,0.3097502972651605,0.3590963139120095,0.1724137931034483,0.09482758620689655,0.059453032104637336,0.0044589774078478,10.4,77.7,12.5,8.7,3,8.8,30.3,13.2,25.5,30168,1094
410280001015,4102800,Multnomah County,97233,11-City: Large,5-Eligible for Title I SWP provides SWP program,382,327,0,16.67,159,4102800,962,Centennial School District,0.997,Oliver Elementary School,0.0051,0.1199,0.05357,0.14031,0.28061,0.33929,0.06122,0.856020942408377,0,4,11.8,16.2,16.2,55.9,6.7,16.4,25.6,51.3,0.3097502972651605,0.3590963139120095,0.1724137931034483,0.09482758620689655,0.059453032104637336,0.0044589774078478,10.4,77.7,12.5,8.7,3,8.8,30.3,13.2,25.5,30168,1094
410280001015,4102800,Multnomah County,97233,11-City: Large,5-Eligible for Title I SWP provides SWP program,382,327,0,16.67,159,4102800,962,Centennial School District,0.997,Oliver Elementary School,0.0051,0.1199,0.05357,0.14031,0.28061,0.33929,0.06122,0.856020942408377,0,5,4.3,17,27.7,51.1,6.7,16.4,25.6,51.3,0.3097502972651605,0.3590963139120095,0.1724137931034483,0.09482758620689655,0.059453032104637336,0.0044589774078478,10.4,77.7,12.5,8.7,3,8.8,30.3,13.2,25.5,30168,1094
410280001015,4102800,Multnomah County,97233,11-City: Large,5-Eligible for Title I SWP provides SWP program,382,327,0,16.67,159,4102800,962,Centennial School District,0.997,Oliver Elementary School,0.0051,0.1199,0.05357,0.14031,0.28061,0.33929,0.06122,0.856020942408377,0,6,3.8,20.8,39.6,35.8,6.7,16.4,25.6,51.3,0.3097502972651605,0.3590963139120095,0.1724137931034483,0.09482758620689655,0.059453032104637336,0.0044589774078478,10.4,77.7,12.5,8.7,3,8.8,30.3,13.2,25.5,30168,1094
410927000746,4109270,Malheur County,97914,32-Town: Distant,6-Not eligible for either TAS or SWP,661,448,38,19.73,212,4109270,699,Ontario School District,0.891,Ontario High School,0.00307,0.00153,0.00153,0.00767,0.65337,0.31748,0.01534,0.6777609682299546,0.057488653555219364,NA,NA,NA,NA,NA,22.4,40,23.6,13.9,0.2010348630078887,0.2280091610823649,0.1605734158961744,0.1216388158452795,0.198914242090084,0.0898295020782085,6.5,80.6,12.9,8.8,4.4,7.2,30.1,10.7,28.2,19988,668
410927000745,4109270,Malheur County,97914,32-Town: Distant,2-Eligible for Title I TAS provides TAS program,358,249,23,16.65,172,4109270,698,Ontario School District,0.891,Ontario Middle School,0.00551,0.00551,0,0.01377,0.64738,0.29752,0.0303,0.6955307262569832,0.06424581005586592,7,12.6,39.5,26.3,21.6,14.5,35.5,30.2,19.8,0.2010348630078887,0.2280091610823649,0.1605734158961744,0.1216388158452795,0.198914242090084,0.0898295020782085,6.5,80.6,12.9,8.8,4.4,7.2,30.1,10.7,28.2,19988,668
410927000745,4109270,Malheur County,97914,32-Town: Distant,2-Eligible for Title I TAS provides TAS program,358,249,23,16.65,172,4109270,698,Ontario School District,0.891,Ontario Middle School,0.00551,0.00551,0,0.01377,0.64738,0.29752,0.0303,0.6955307262569832,0.06424581005586592,8,16.6,31.1,34.4,17.9,14.5,35.5,30.2,19.8,0.2010348630078887,0.2280091610823649,0.1605734158961744,0.1216388158452795,0.198914242090084,0.0898295020782085,6.5,80.6,12.9,8.8,4.4,7.2,30.1,10.7,28.2,19988,668
411004001435,4110040,Multnomah County,97221,11-City: Large,6-Not eligible for either TAS or SWP,88,NA,NA,16.27,957,4110040,3451,Portland School District,0.999,Opal School of the Portland Children's Museum,0,0.01124,0,0.01124,0.10112,0.79775,0.07865,NA,NA,3,33.3,22.2,33.3,11.1,43.3,33.3,16.7,6.7,0.09837467921300257,0.11035072711719418,0.08126603934987169,0.08468776732249786,0.2694610778443114,0.3558597091531223,1,97.3,70.3,5.1,35.8,35.8,7.4,3.1,15,30168,1094
411004001435,4110040,Multnomah County,97221,11-City: Large,6-Not eligible for either TAS or SWP,88,NA,NA,16.27,957,4110040,3451,Portland School District,0.999,Opal School of the Portland Children's Museum,0,0.01124,0,0.01124,0.10112,0.79775,0.07865,NA,NA,4,45.5,27.3,18.2,9.1,43.3,33.3,16.7,6.7,0.09837467921300257,0.11035072711719418,0.08126603934987169,0.08468776732249786,0.2694610778443114,0.3558597091531223,1,97.3,70.3,5.1,35.8,35.8,7.4,3.1,15,30168,1094
